pg_id,title,author,year,fictionality,language,pages
35625,"Philosophical dictionary, unabridged & unexpurgated, with special introd. by William F. Fleming.","Voltaire, 1694-1778.",1901,0,eng,
57313,"The feeding of school children, by M. E. Bulkley; with an introductory note by R. H. Tawney ...","Bulkley, M. E.",1914,0,eng,278.0
13993,Dere Mable-love letters of a rookie...,"Streeter, Edward. [from old catalog]",1918,0,eng,
64766,Angiola Maria; storia domestica di Giulio Carcano. Aggiuntovi. Il manoscritto del vicecurato. La nunziata. Ida delltorre.,"Carcano, Giulio, 1812-1884.",1864,0,ita,2.0
43339,Die Heiligen / von Bernhard Kellermann ; illustriert von Magnus Zeller.,"Kellermann, Bernhard, 1879-1951.",1922,1,ger,66.0
69874,Gout : its pathology and treatment / by Arthur P. Luff.,"Luff, Arthur P. 1855-1938.",1898,0,eng,248.0
45937,"Polnische Geschichte, von Clemens Brandenburger und Manfred Laubert.","Brandenburger, Clemens, 1879-1947.",1927,0,ger,167.0
52218,Vor sonnenaufgang : soziales drama / von Gerhart Hauptmann.,"Hauptmann, Gerhart, 1862-1946.",1910,0,ger,136.0
19074,Italy at war and the allies in the west / by E. Alexander Powell.,"Powell, E. Alexander 1879-",1919,0,eng,
72541,"Preliminary report on a visit to the Navaho National Monument, Arizona, by Jesse Walter Fewkes.","Fewkes, Jesse Walter, 1850-1930.",1911,0,eng,35.0
47305,The imprudence of Prue / by Sophie Fisher ; with illustrations by Herman Pfeifer.,"Fisher, Sophie.",1911,1,eng,3.0
12383,The select poetical works of William Wordsworth.,"Wordsworth, William, 1770-1850.",1890,0,eng,
56671,"The last three soldiers, by William Henry Shelton.","Shelton, W. H. 1840-1932?",1897,1,eng,324.0
36051,"Colors of life; poems and songs and sonnets,","Eastman, Max, 1883-1969.",1918,0,eng,129.0
45275,"The cowslip; or, More cautionary stories in verse. By the author of that much-admired little work entitled The daisy. With thirty engravings by S. Williams.","Turner, Elizabeth, -1846.",1885,0,eng,75.0
37734,Some Jewish witnesses for Christ / by A. Bernstein.,"Bernstein, Aaron, 1841-1912.",1909,0,eng,535.0
38898,"Poems & parodies,","Kettle, Tom, 1880-1916.",1916,0,eng,86.0
19135,The Southerner : a novel : being the autobiography of Nicholas Worth.,"Page, Walter Hines, 1855-1918.",1910,1,eng,424.0
51552,"War stories for my grandchildren, by John W. Foster.","Foster, John Watson, 1836-1917.",1918,0,eng,4.0
5412,"Memoirs of the Count de Grammont, containing the history of the English court under Charles II. Translated, with notes, by Horace Walpole, with additional notes by Sir Walter Scott and Mrs. Jameson.","Hamilton, Anthony, Count, approximately 1646-1720.",1890,0,eng,
12757,Wänrikki Stoolin tarinat. Suomenos.,"Runeberg, Johan Ludvig, 1804-1877.",1867,0,und,
37346,Mortmain / by Arthur Train.,"Train, Arthur Cheney, 1875-1945.",1907,1,eng,314.0
44827,"Under the witches' moon; romantic tale of mediaeval Rome, by  Nathan Gallizier.","Gallizier, Nathan, 1866-1927.",1917,1,eng,455.0
50590,Four in camp : a story of Summer adventures in the New Hampshire woods / by Ralph Henry Barbour ; illustrated.,"Barbour, Ralph Henry, 1870-1944.",1905,1,eng,249.0
70913,"Harilek; a romance, by ""Ganpat"" [pseud.]","Gompertz, Martin Louis Alan, 1886-",1923,1,eng,336.0
5617,The Bobbsey twins in Washington. / By Laura Lee Hope.,"Hope, Laura Lee.",1919,0,eng,
41181,"The great strike on the ""Q,"" with a history of the organization and growth of the Brotherhood of locomotive engineers, Brotherhood of locomotive firemen, and Switchmen's mutual aid association of North America. By John A. Hall.","Hall, John A.",1889,0,eng,124.0
46021,"Goethe's Briefe an Leipziger Freude, hrsg. von Otto Jahn.","Goethe, Johann Wolfgang von, 1749-1832.",1867,0,ger,3.0
68066,On poetic interpretation of nature. By J.C. Shairp ...,"Shairp, John Campbell, 1819-1885",1892,0,eng,279.0
70755,The earl's promise : a novel / by Mrs. Riddell.,"Riddell, J. H., Mrs., 1832-1906.",1889,1,eng,399.0
33921,"Cacao culture in the Philippines, by William S. Lyon ...","Lyon, William Scrugham, 1852-1916.",1902,0,eng,
50558,A tramp's scraps / H.I.M. Self.,"Self, H.I.M.",1913,0,eng,106.0
25081,"The Cricket, by Marjorie Benton Cooke; illustrated by J. Scott Williams.","Cooke, Marjorie Benton, 1876-1920.",1919,0,eng,
35042,"Winter fun, by William O. Stoddard.","Stoddard, William Osborn, 1835-1925.",1885,1,eng,273.0
61423,Cesare Lombroso / Adolfo Zerboglio.,"Zerboglio, Adolfo, 1866-",1912,0,ita,65.0
6176,Pierre & his people: tales of the far north.,"Parker, Gilbert, Sir, 1862-1932.",1894,1,eng,318.0
39752,"Fairy legends and traditions of the south of Ireland. By T. Crofton Croker, esq.","Croker, Thomas Crofton, 1798-1854.",1870,0,eng,486.0
18239,The road to Mandalay : a tale of Burma / by B.M. Croker.,"Croker, B. M. -1920.",1919,1,eng,244.0
52252,Spanish and Portuguese South America during the colonial period. By Robert Grant Watson.,"Watson, Robert Grant.",1884,0,eng,
15599,The collected writings of Ambrose Bierce / with an introduction by Clifton Fadiman.,"Bierce, Ambrose, 1842-1914?",1968,0,eng,2.0
26030,"The automobilist abroad, by Francis Miltoun [pseud.] with many illustrations from photographs, decorations, maps and plans, by Blanche McManus.","Mansfield, M. F. b. 1871.",1907,0,eng,381.0
49304,"Days before history,","Hall, Henry Rushton.",1927,0,eng,
473,"Best stories to tell to children, by Sara Cone Bryant (Mrs. Theodore F. Borst) with illustrations by Patten Wilson.","Bryant, Sara Cone, 1873-",1912,0,eng,
56449,"Snowed up; or, The sportsman's club in the mountains, by Harry Castlemon.","Castlemon, Harry, 1842-1915.",1876,0,eng,
57345,"The silver caves, a mining story, by Ernest Ingersoll.","Ingersoll, Ernest, 1852-1946.",1890,0,eng,216.0
573,Tales from Shakespere; for the use of young persons.,"Lamb, Charles, 1775-1834.",1851,0,eng,
34041,Relatorio de uma viagem ás terras do Changamira.,"Paiva de Andrada, Joaquim Carlos, 1846-",1886,1,por,
20543,"Edward Fitzgerald and ""Posh"", ""Herring merchants"" : including a number of letters from Edward Fitzgerald to Joseph Fletcher or ""Posh"" not hitherto published / by James Blyth.","Blyth, James, 1864-1933.",1908,0,eng,199.0
393,The blue lagoon / by H. De Vere Stacpoole.,"Stacpoole, H. De Vere 1863-1951.",1980,1,eng,
72876,"Arabische Pflanzennamen aus Aegypten, Algerien und Jemen, von G. Schweinfurth.","Schweinfurth, Georg August, 1836-1925.",1912,0,ger,2.0
30028,"The award of justice; or, Told in the Rockies. A pen picture of the West, by A.M. Barbour.","Barbour, A. Maynard",1901,1,eng,
5939,"The history of Don Quixote, by Cervantes.  The text edited by J. W. Clark, M.A., and a biographical notice of Cervantes by T. Teignmouth Shore, M.A.  Illustrated by Gustave Doré.","Cervantes Saavedra, Miguel de, 1547-1616.",1871,0,eng,737.0
14867,"Oriental religions and Christianity. A course of lectures delivered on the Ely Foundation before the students of Union Theological Seminary, New York, 1891, by Frank E. Ellinwood.","Ellinwood, Frank Field, 1826-1908.",1899,0,eng,384.0
73036,Merkillisiä tapahtumia; kertomus.,"Parmanen, Eino Into, 1879-1943.",1907,0,fin,
27994,Gekken / Jac. van Looy ; met een inleiding van Chris Will en Peter J.A. Winkels.,"Looy, Jacobus van, 1855-1930.",1982,0,dut,
7302,"My friends at Brook Farm, by John Van Der Zee Sears.","Sears, John Van der Zee, 1835-",1912,0,eng,
4981,"Minnesota and Dacotah: in letters descriptive of a tour through the North-west, in the autumn of 1856. With information relative to public lands, and a table of statistics. By C.C. Andrews ...","Andrews, C. C. 1829-1922.",1857,0,eng,215.0
39105,Wise saws and modern instances.,"Cooper, Thomas, 1805-1892.",1845,0,eng,
47810,The white conquerors; a tale of Toltec and Aztec. Illustrated by W.S.Stacey.,"Munroe, Kirk, 1850-1930.",1905,0,eng,
11768,"The poems of Samuel Johnson, edited by David Nichol Smith and Edward L. McAdam.","Johnson, Samuel, 1709-1784.",1951,0,eng,
21551,The little savage.,"Marryat, Frederick, 1792-1848",1889,0,eng,
19649,The captain of the Kansas / by Louis Tracy.,"Tracy, Louis, 1863-1928.",1906,1,eng,336.0
72189,Les chroniques de J. Froissart.,"Froissart, Jean, 1338?-1410?",1881,0,fre,
25466,"Little Bobtail, or, The wreck of the Penobscot / by Oliver Optic.","Optic, Oliver, 1822-1897.",1872,1,eng,
38816,Poor relations / by Compton Mackenzie.,"Mackenzie, Compton, Sir, 1883-1972.",1919,1,eng,314.0
14904,Constituïção política da República Portuguesa ...,Portugal.,1921,0,por,
36301,"The thousand and one days; Persian tales,","Pétis de La Croix, François, 1653-1713.",1892,0,eng,
37986,L'imperatore Giuliano l'Apostata : studio storico.,"Negri, Gaetano, 1838-1902.",1902,0,ita,523.0
34381,"Great musical composers German, French, and Italian / by George T. Ferris ; edited, with an introduction, by Mrs. William Sharp.","Ferris, George T. b. 1840",1893,0,eng,
11733,A mere accident / By George Moore.,"Moore, George, 1852-1933.",1891,1,eng,3.0
17066,"Tangled trails; a western detective story, by William MacLeod Raine.","Raine, William MacLeod, 1871-1954.",1921,1,eng,4.0
59420,"Use of mines in trench warfare : from the French school of St. Cyr / translated and edited at the Army War College, July, 1917.",Army War College (U.S.),1917,0,eng,13.0
24533,O infante d. Henrique e a arte de navegar dos portuguezes; conferencia feita em 19 de fevereiro de 1894 no Club militar naval por Vicente M. M. C. Almeida d'Eça ...,"Eça, Vicente Almeida d', 1852-1929.",1894,0,por,50.0
53451,Technik der Bronzeplastik / von Hermann Lüer.,"Lüer, Hermann.",1902,0,ger,134.0
31180,Ellen Middleton : eine Erzählung / von Lady Georgiana Fullerton ; Aus dem Englischen übertragen von A. Kretzschmar.,"Fullerton, Georgiana, 1812-1885.",1848,1,ger,
57567,Oeuvres complètes de Guy de Maupassant. Boule de suif.,"Maupassant, Guy de, 1850-1893.",1908,0,fre,
24044,"Myths and legends of Christmastide, by Bertha F. Herrick.","Herrick, Bertha F.",1901,0,eng,13.0
19039,"Margherita Pusterla racconto / di Cesare Cantu : aggiuntovi : La madonna d'Imbevera, racconto ; Isotta, novella ; Inni sacri.","Cantù, Cesare, 1804-1895.",1845,1,ita,516.0
25955,The bronze eagle; a story of the hundred days / by Baroness Orczy.,"Orczy, Emmuska Orczy, Baroness, 1865-1947.",1915,0,eng,373.0
43493,"La experiencia abolicionista de Puerto Rico : exposiciones de la Sociedad Abolicionista Española al Ministro de Ultramar, 15 de julio de 1874-30 setiembre de 1874.",Sociedad Abolicionista Española (Madrid),1874,0,spa,102.0
48168,"Funny stories told by the soldiers, pranks, jokes and laughable affairs of our boys and their allies in the great war;","Case, Carleton Britton, 1857- [from old catalog]",1919,0,eng,
50589,Some protective designs of the Dakota / by Clark Wissler.,"Wissler, Clark, 1870-1947.",1907,0,eng,
36481,"Auriol; or, The elixir of life.","Ainsworth, William Harrison, 1805-1882.",1865,0,eng,
1499,Beacon lights of history.,"Lord, John, 1810-1894.",1902,0,eng,
68780,"Sand and canvas; a narrative of adventures in Egypt, with a sojourn among the artists in Rome. By Samuel Bevan...","Bevan, Samuel.",1849,0,eng,370.0
13778,Little journeys to the homes of great teachers / by Elbert Hubbard,"Hubbard, Elbert, 1856-1915",1907,0,eng,
42327,Peter of New Amsterdam : a story of old New York / by James Otis.,"Otis, James, 1848-1912.",1910,1,eng,
74393,History of merchant shipping and ancient commerce.,"Lindsay, W. S. 1816-1877.",1876,0,eng,
5862,Personal memoirs of U. S. Grant ...,"Grant, Ulysses S. 1822-1885.",1886,0,eng,
1840,"The financier, by Harris Burland ... illustrations by Charles Grunwald.","Harris-Burland, J. B. 1870-1926.",1906,1,eng,
62303,"A winter of content, by Laura Lee Davidson.","Davidson, Laura Lee.",1922,0,eng,217.0
25419,Polly and Eleanor / by Lillian Elizabeth Roy ; illustrated by H. S. Barbour.,"Roy, Lillian Elizabeth, 1868-1932.",1922,1,eng,305.0
3939,Confession of a child of the century,"Musset, Alfred de, 1810-1857.",1905,0,eng,3.0
61757,Tündérkert ; történelmi regény a XVII. század elejéről. Báthory Gábor Erdélyi fejedelemsége; Bethlen Gábor ifjúkora.,"Móricz, Zsigmond, 1879-1942.",1922,1,hun,445.0
73008,"The Curlytops at Cherry Farm : or, Vacation days in the country / by Howard R. Garis ; illustrations by Julia Greene.","Garis, Howard Roger, 1873-1962.",1918,1,eng,248.0
34270,Barbara Ladd / by Charles G.D. Roberts ; illustrated by Frank Verbeck.,"Roberts, Charles G. D., Sir, 1860-1943.",1902,1,eng,377.0
10352,"Works of Samuel Johnson / with an essay on his life and genius, by Arthur Murphy.","Johnson, Samuel, 1709-1784.",1846,0,eng,
17080,Kleine gedigten voor kinderen / Hieronijmus van Alphen ; bezorgd door P.J. Buijnsters.,"Alphen, Hieronymus van, 1746-1803.",1998,0,dut,223.0
38345,Book collecting;,"Collison, Robert Lewis.",1957,0,eng,244.0
69660,Historia del levantamiento / guerra y revolucion de España.,"Toreno, José Maria Queipo de Llano Ruiz de Saravia, conde de, 1786-1843.",1851,0,spa,
57603,"A daughter of Jehu, by Laura E. Richards.","Richards, Laura Elizabeth Howe, 1850-1943.",1918,1,eng,323.0
39192,It may be true : a novel in three volumes / by Mrs. Wood.,"Wood, Henry, Mrs., 1814-1887.",1865,1,eng,
2973,The memoirs of Giacomo Casanova di Seingalt.,"Casanova di Seingalt, Giacomo.",1922,0,eng,
40588,Katha sarit sagara : Die Märchensammlung des Sri Somadeva Bhatta aus Kaschmir / Sanskrit und Deutsch herausgegeben von dr. Hermann Brockhaus.,"Somadeva Bhaṭṭa, active 11th century.",1866,0,ger,628.0
24658,The loyalists of America and their times: from 1620 to 1816.,"Ryerson, Egerton, 1803-1882.",1970,0,eng,
344,"The merry men, and other tales and fables ; Strange case of Dr. Jekyll and Mr. Hyde / by Robert Louis Stevenson; with prefaces by Mrs. Stevenson.","Stevenson, Robert Louis, 1850-1894.",1907,1,eng,372.0
2418,Oldport days.,"Higginson, Thomas Wentworth, 1823-1911.",1873,0,eng,4.0
55488,His excellency Eugène Rougon : a realistic novel / by Émile Zola ; translated without abridgment from the 22nd French edition ; illustrated with eight page engravings.,"Zola, Emile, 1840-1902.",1887,1,eng,400.0
12987,Det graa hus.,"Bang, Herman, 1857-1912.",1901,0,dan,
45456,History of Julius Cæsar.,"Napoleon III, Emperor of the French, 1808-1873.",1865,0,eng,
31524,"The price of the prairie , a story of Kansas, by Margaret Hill McCarter ... with five illustrations in color by J.N. Marchand.","McCarter, Margaret Hill, 1860-1938.",1910,1,eng,7.0
16708,"Kuolleet omenapuut, mutta terveita ihmisiä : s.o. moukkia ja moukkaherroja suloisessa rauhassa, myös hiukan sodassa, Muttisen Aapelin ympärillä / runollista proosaa tehayt Joel Lehtonen.","Lehtonen, Joel, 1881-1934.",1918,1,fin,182.0
43802,Storia delle repubbliche italiane dei secoli di mezzo / di J.C.L. Simondo Sismondi ; traduzione dal francese.,"Sismondi, J.-C.-L. Simonde de 1773-1842.",1832,0,ita,
24237,Grasshopper green and the meadow-mice / written and illus. by John Rae.,"Rae, John, 1882-1963.",1922,0,eng,
70181,Fors clavigera.,"Ruskin, John, 1819-1900",1886,0,eng,
35263,Menschen im Krieg.,"Latzko, Andreas, 1876-1943.",1917,1,ger,200.0
19363,"Daddy Do-funny's wisdom jingles, by Ruth McEnery Stuart; illustrated by G. H. Clements.","Stuart, Ruth McEnery, 1856-1917.",1913,0,eng,
4134,"Diary of Samuel Pepys, with an introduction and notes by G. Gregory Smith.","Pepys, Samuel, 1633-1703.",1922,0,eng,800.0
4150,"Diary of Sam'l Pepys, with notes by Richard Lord Braybrooke and with numerous portraits.","Pepys, Samuel, 1633-1703.",1889,0,eng,
39314,"Les Historiettes de Tallemant des Réaux. Mémoires pour servir à l'histoire du XVIIe siècle, pub. sur le ms. autographe de l'auteur.","Tallemant Des Réaux, 1619-1690.",1861,0,fre,
346,The troll garden / by Willa Cather ; with an afterword by Katherine Anne Porter.,"Cather, Willa, 1873-1947.",1984,1,eng,
7688,"Lucretia; or, The children of night.","Lytton, Edward Bulwer Lytton, Baron, 1803-1873.",1876,1,eng,
41686,"Kylistä, kodeista ja vainioilta; kertomuksia ja kuvaelmia.","Alkio, Santeri, 1862-1930.",1894,0,fin,
62265,"A first book in writing English, by Edwin Herbert Lewis.","Lewis, Edwin Herbert, 1866-1938.",1900,0,eng,
35749,"The adventures of Fleet Foot and her fawns, a true-to-nature story for children and their elders, by Allen Chaffee ...","Chaffee, Allen.",1920,0,eng,
16174,The gun / C. S. Forester.,"Forester, C. S. 1899-1966.",1965,1,eng,
64823,The collected works of William Hazlitt / ed. by A.R. Waller and Arnold Glover ; with an introduction by W.E. Henley.,"Hazlitt, William, 1778-1830.",1904,0,eng,
48433,"Kant's Critique of aesthetic judgement; tr. with seven introductory essays, notes, and analytical index, by James Creed Meredith.","Kant, Immanuel, 1724-1804.",1911,0,eng,
72990,"Voyage à Montbard, avec une préface et des notes par F.A. Aulard.","Hérault de Séchelles, Marie-Jean, 1759-1794.",1890,0,fre,50.0
65102,Kainuun mailta : kansantietoutta Kajaanin kulmilta / Samuli Paulaharju.,"Paulaharju, Samuli, 1875-1944.",1922,0,fin,300.0
14711,"The boy allies on the Somme, or, Courage and bravery rewarded / by Clair W. Hayes.","Hayes, Clair W. 1887-",1917,1,eng,
17244,"French art : an illustrated souvenir of the exhibition of French art at the Royal Academy of Arts, London",Royal Academy of Arts (Great Britain),1932,0,eng,110.0
43688,Wednesday the tenth; a tale of the South Pacific.,"Allen, Grant, 1848-1899.",1890,1,eng,
